2026-02-19 19:52:52.999 | DEBUG    | src.quant.conformal_quantile_bridge:__init__:30 â€“ ConformalQuantileBridge başlatıldı.
2026-02-19 19:52:52.999 | DEBUG    | src.quant.path_signature_engine:__init__:24 â€“ PathSignatureEngine başlatıldı.
2026-02-19 19:52:53.001 | DEBUG    | src.quant.jump_diffusion_model:__init__:18 â€“ JumpDiffusionModel başlatıldı.
2026-02-19 19:52:53.001 | DEBUG    | src.quant.geometric_intelligence:__init__:26 â€“ GeometricIntelligence başlatıldı.
2026-02-19 19:52:53.003 | DEBUG    | src.quant.multi_task_backbone:__init__:85 â€“ MultiTaskBackbone başlatıldı (device=cpu).
2026-02-19 19:52:53.206 | INFO     | src.quant.kan_interpreter:__init__:38 â€“ KAN modeli oluşturuldu.
2026-02-19 19:52:53.208 | DEBUG    | src.quant.kan_interpreter:__init__:42 â€“ KANInterpreter başlatıldı.
2026-02-19 19:52:53.209 | DEBUG    | src.quant.rl_trader:__init__:126 â€“ RLTrader başlatıldı.
2026-02-19 19:52:53.326 | DEBUG    | src.quant.gcn_pitch_graph:__init__:58 â€“ GCNPitchGraph başlatıldı.
2026-02-19 19:52:53.326 | DEBUG    | src.quant.poisson_model:__init__:20 â€“ PoissonModel başlatıldı.
2026-02-19 19:52:53.327 | DEBUG    | src.quant.monte_carlo_engine:__init__:20 â€“ MonteCarloEngine başlatıldı – 10,000 simülasyon.
2026-02-19 19:52:53.327 | DEBUG    | src.quant.elo_glicko_rating:__init__:45 â€“ EloRating başlatıldı.
2026-02-19 19:52:53.327 | DEBUG    | src.quant.elo_glicko_rating:__init__:161 â€“ Glicko2Rating başlatıldı.
2026-02-19 19:52:53.327 | DEBUG    | src.quant.elo_glicko_rating:__init__:249 â€“ EloGlickoSystem başlatıldı.
2026-02-19 19:52:53.357 | DEBUG    | src.quant.sentiment_analyzer:__init__:64 â€“ SentimentAnalyzer başlatıldı.
2026-02-19 19:52:53.358 | DEBUG    | src.quant.anomaly_detector:__init__:21 â€“ AnomalyDetector başlatıldı (Z>2.0).
2026-02-19 19:52:53.358 | DEBUG    | src.quant.time_decay:__init__:46 â€“ TimeDecay başlatıldı: λ=0.005, yarı-ömür=139 gün
2026-02-19 19:52:53.358 | DEBUG    | src.quant.dixon_coles_model:__init__:47 â€“ DixonColesModel başlatıldı (ρ=-0.13, decay=0.005).
2026-02-19 19:52:53.360 | DEBUG    | src.quant.time_decay:__init__:159 â€“ TeamVolatilityIndex başlatıldı.
2026-02-19 19:52:53.360 | DEBUG    | src.quant.gradient_boosting:__init__:70 â€“ FeatureEngineer başlatıldı.
2026-02-19 19:52:53.361 | DEBUG    | src.quant.gradient_boosting:__init__:193 â€“ GradientBoostingModel başlatıldı (engine=lightgbm).
2026-02-19 19:52:53.361 | DEBUG    | src.quant.gradient_boosting:__init__:70 â€“ FeatureEngineer başlatıldı.
2026-02-19 19:52:53.361 | DEBUG    | src.quant.bayesian_hierarchical:__init__:83 â€“ BayesianHierarchical başlatıldı: league=super_lig, avg_goals=1.35
2026-02-19 19:52:53.362 | DEBUG    | src.quant.bayesian_hierarchical:__init__:265 â€“ NPxGFilter başlatıldı.
2026-02-19 19:52:53.362 | DEBUG    | src.quant.clv_tracker:__init__:51 â€“ CLVTracker başlatıldı.
2026-02-19 19:52:53.362 | DEBUG    | src.quant.clv_tracker:__init__:176 â€“ CorrelationMatrix başlatıldı (max_corr=0.8)
2026-02-19 19:52:53.363 | DEBUG    | src.quant.ensemble_stacking:__init__:105 â€“ EnsembleStacking başlatıldı.
2026-02-19 19:52:53.364 | DEBUG    | src.quant.lstm_trend:__init__:182 â€“ LSTMTrendAnalyzer başlatıldı (PyTorch=✓).
2026-02-19 19:52:53.367 | INFO     | src.quant.lstm_trend:load_model:396 â€“ [LSTM] Model yüklendi: models/lstm_trend.pt
2026-02-19 19:52:53.367 | DEBUG    | src.quant.xai_explainer:__init__:86 â€“ XAIExplainer başlatıldı (SHAP=✓).
2026-02-19 19:52:53.367 | DEBUG    | src.ingestion.news_rag:__init__:94 â€“ NewsRAG başlatıldı (Gemini=✗, HF=✗).
2026-02-19 19:52:53.368 | DEBUG    | src.quant.glm_model:__init__:96 â€“ GLMGoalPredictor başlatıldı (family=poisson).
2026-02-19 19:52:53.368 | DEBUG    | src.quant.network_centrality:__init__:96 â€“ PassNetworkAnalyzer başlatıldı.
2026-02-19 19:52:53.368 | DEBUG    | src.quant.prophet_seasonality:__init__:112 â€“ ProphetSeasonalityAnalyzer başlatıldı.
2026-02-19 19:52:53.369 | DEBUG    | src.quant.uncertainty_quantifier:__init__:116 â€“ UncertaintyQuantifier başlatıldı (alpha=0.05, method=score, abstain=0.5)
2026-02-19 19:52:53.369 | DEBUG    | src.quant.kalman_tracker:__init__:110 â€“ KalmanTeamTracker başlatıldı (Q=2.0, R=8.0)
2026-02-19 19:52:53.369 | DEBUG    | src.quant.rl_betting_env:__init__:265 â€“ RLBettingAgent başlatıldı.
2026-02-19 19:52:53.370 | DEBUG    | src.quant.rl_betting_env:load:458 â€“ [RL] Model bulunamadı: C:\Users\immor\OneDrive\Belgeler\Projelerim\bahis\models\rl\ppo_betting_agent.zip
2026-02-19 19:52:53.370 | DEBUG    | src.quant.vector_engine:__init__:118 â€“ VectorMatchEngine başlatıldı (dim=32).
2026-02-19 19:52:53.370 | DEBUG    | src.quant.copula_risk:__init__:106 â€“ CopulaRiskAnalyzer başlatıldı (family=auto).
2026-02-19 19:52:53.370 | DEBUG    | src.utils.telegram_scenario:__init__:158 â€“ ScenarioSimulator: 8 senaryo.
2026-02-19 19:52:53.371 | DEBUG    | src.quant.isolation_anomaly:__init__:112 â€“ IsolationAnomalyDetector başlatıldı.
2026-02-19 19:52:53.448 | INFO     | src.ingestion.vision_live:__init__:125 â€“ [Vision] YOLOv8n yüklendi.
2026-02-19 19:52:53.449 | DEBUG    | src.ingestion.vision_live:__init__:240 â€“ [Vision] LiveMatchVision başlatıldı (fps=1.0).
2026-02-19 19:52:53.449 | DEBUG    | src.quant.causal_reasoner:__init__:159 â€“ CausalReasoner başlatıldı.
2026-02-19 19:52:53.450 | DEBUG    | src.quant.topology_scanner:__init__:136 â€“ [TDA] TopologyScanner başlatıldı (method=giotto-tda)
2026-02-19 19:52:53.450 | DEBUG    | src.quant.nash_solver:__init__:148 â€“ NashGameSolver başlatıldı.
2026-02-19 19:52:53.451 | DEBUG    | src.quant.entropy_meter:__init__:183 â€“ [Entropy] Meter başlatıldı (kill=2.5 bit).
2026-02-19 19:52:53.451 | DEBUG    | src.quant.evt_risk_manager:__init__:205 â€“ [EVT] Risk Manager başlatıldı.
2026-02-19 19:52:53.451 | DEBUG    | src.quant.digital_twin_sim:__init__:303 â€“ [Twin] Digital Twin Simulator başlatıldı.
2026-02-19 19:52:53.452 | DEBUG    | src.quant.bsts_impact:__init__:225 â€“ [BSTS] Impact Analyzer başlatıldı.
2026-02-19 19:52:53.452 | DEBUG    | src.quant.fractal_analyzer:__init__:251 â€“ [Fractal] Analyzer başlatıldı.
2026-02-19 19:52:53.454 | DEBUG    | src.quant.transfer_learner:__init__:181 â€“ [Transfer] Learner başlatıldı (method=pytorch).
2026-02-19 19:52:53.454 | DEBUG    | src.quant.transport_metric:__init__:222 â€“ [Transport] Metric başlatıldı (drift=0.25, kill=0.5)
2026-02-19 19:52:53.457 | DEBUG    | src.quant.federated_trainer:__init__:271 â€“ [Federated] Trainer başlatıldı: 5 lig client'ı
2026-02-19 19:52:53.458 | DEBUG    | src.quant.hypergraph_unit:__init__:198 â€“ [Hypergraph] UnitAnalyzer başlatıldı.
2026-02-19 19:52:53.458 | DEBUG    | src.quant.fluid_pitch:__init__:278 â€“ [Fluid] PitchAnalyzer başlatıldı.
2026-02-19 19:52:53.459 | DEBUG    | src.quant.ricci_flow:__init__:205 â€“ [Ricci] FlowAnalyzer başlatıldı (alpha=0.5)
2026-02-19 19:52:53.459 | DEBUG    | src.quant.regime_switcher:__init__:210 â€“ [Regime] Switcher başlatıldı: 3 rejim, method=hmmlearn
2026-02-19 19:52:53.459 | DEBUG    | src.quant.sde_pricer:__init__:259 â€“ [SDE] Pricer başlatıldı (dt=1.0, paths=1000)
2026-02-19 19:52:54.285 | DEBUG    | pennylane.logging.decorators:wrapper_exit:71 â€“ Calling [__init__(self=[default.qubit device (wires=4) at 0x26542d55510], wires=4, shots=None, seed='global', max_workers=None)]=None from C:\Users\immor\OneDrive\Belgeler\Projelerim\bahis\.venv\Lib\site-packages\pennylane\devices\device_constructor.py::L292
2026-02-19 19:52:54.286 | DEBUG    | pennylane.workflow.qnode:__init__:533 â€“ Creating QNode(func=[function create_vqc.[locals].circuit at 0x0000026542D274C0], device=[default.qubit device (wires=4) at 0x26542d55510], interface=autograd, diff_method=best, grad_on_execution=best, cache=auto, cachesize=10000, max_diff=1, gradient_kwargs=None
2026-02-19 19:52:54.304 | DEBUG    | pennylane.logging.decorators:wrapper_entry:57 â€“ Calling [supports_derivatives(self=[default.qubit device (wires=4) at 0x26542d55510], execution_config=ExecutionConfig(grad_on_execution=None, use_device_gradient=None, use_device_jacobian_product=False, gradient_method='best', gradient_keyword_arguments={}, device_options={}, interface=[Interface.NUMPY: 'numpy'], derivative_order=1, mcm_config=MCMConfig(mcm_method=None, postselect_mode=None), convert_to_numpy=True, executor_backend=[class 'pennylane.concurrency.executors.native.multiproc.MPPoolExec']), circuit=None)] from C:\Users\immor\OneDrive\Belgeler\Projelerim\bahis\.venv\Lib\site-packages\pennylane\workflow\qnode.py::L172
2026-02-19 19:52:54.306 | DEBUG    | src.quant.quantum_brain:__init__:170 â€“ [Quantum] Brain başlatıldı: 4 qubit, 2 katman, method=pennylane_vqc
2026-02-19 19:52:54.307 | DEBUG    | src.quant.hawkes_momentum:__init__:260 â€“ [Hawkes] MomentumAnalyzer başlatıldı.
2026-02-19 19:52:54.307 | DEBUG    | src.quant.survival_estimator:__init__:201 â€“ [Survival] Estimator başlatıldı.
2026-02-19 19:52:54.308 | DEBUG    | src.quant.fatigue_engine:__init__:246 â€“ [Fatigue] Engine başlatıldı.
2026-02-19 19:52:54.309 | DEBUG    | src.quant.chaos_filter:__init__:228 â€“ [Chaos] Filter başlatıldı: emb_dim=3, lag=1
2026-02-19 19:52:54.309 | DEBUG    | src.quant.homology_scanner:__init__:237 â€“ [Homology] Scanner başlatıldı: max_dim=1, max_edge=50.0
2026-02-19 19:52:54.310 | DEBUG    | src.core.rust_engine:__init__:263 â€“ [Rust] Motor: numba
2026-02-19 19:52:54.310 | DEBUG    | src.quant.automl_engine:__init__:124 â€“ [AutoML] Engine başlatıldı: gen=5, pop=50, cv=5
2026-02-19 19:52:54.311 | DEBUG    | src.quant.synthetic_trainer:__init__:144 â€“ [Synthetic] Trainer başlatıldı.
2026-02-19 19:52:54.321 | DEBUG    | src.quant.fuzzy_reasoning:__init__:195 â€“ [Fuzzy] Reasoning Engine başlatıldı.
2026-02-19 19:52:54.322 | DEBUG    | src.quant.uncertainty_separator:__init__:215 â€“ [Uncertainty] Separator başlatıldı: n_models=10, n_classes=3
2026-02-19 19:52:54.322 | DEBUG    | src.quant.topology_mapper:__init__:191 â€“ [Mapper] Başlatıldı: cubes=10, overlap=0.3, clusters/cube=3
2026-02-19 19:52:54.323 | DEBUG    | src.quant.probabilistic_engine:__init__:231 â€“ [ProbEngine] Başlatıldı: samples=2000, tune=1000, pymc=OK
2026-02-19 19:52:54.323 | DEBUG    | src.core.active_inference_agent:__init__:227 â€“ [ActiveInf] Başlatıldı: 6 modül
2026-02-19 19:52:54.324 | DEBUG    | src.quant.multifractal_logic:__init__:276 â€“ [MF-DFA] Başlatıldı: q=[-5, 5], step=0.5, min_scale=8
2026-02-19 19:52:54.324 | DEBUG    | src.quant.symbolic_discovery:__init__:252 â€“ [Symbolic] Engine başlatıldı: max_cplx=20, pysr=fallback
2026-02-19 19:52:54.325 | DEBUG    | src.quant.wavelet_denoiser:__init__:155 â€“ [Wavelet] Denoiser başlatıldı: db4, level=4, pywt=OK
2026-02-19 19:52:54.326 | DEBUG    | src.quant.volatility_analyzer:__init__:179 â€“ [Volatility] Analyzer başlatıldı: type=GARCH(1,1), arch=OK
2026-02-19 19:52:54.326 | DEBUG    | src.quant.particle_strength_tracker:__init__:184 â€“ [Particle] Tracker başlatıldı: N=1000, σ_proc=0.02, σ_obs=0.15
2026-02-19 19:52:54.326 | SUCCESS  | __main__:_boot:572 â€“ Layer 3 hazÄ±r âœ“ (1.33s)
2026-02-19 19:52:54.327 | INFO     | __main__:_boot:576 â€“ Layer 6 â€“ Graph Intelligence baÅŸlatÄ±lÄ±yorâ€¦
2026-02-19 19:52:54.327 | DEBUG    | src.memory.neo4j_graph:__init__:60 â€“ Neo4jFootballGraph başlatıldı (uri=bolt://localhost:7687).
2026-02-19 19:52:58.387 | WARNING  | src.memory.neo4j_graph:connect:80 â€“ [Neo4j] Bağlantı hatası: Couldn't connect to localhost:7687 (resolved to ('[::1]:7687', '127.0.0.1:7687')):
Failed to establish connection to ResolvedIPv6Address(('::1', 7687, 0, 0)) (reason [WinError 10061] Hedef makine etkin olarak reddettiğinden bağlantı kurulamadı)
Failed to establish connection to ResolvedIPv4Address(('127.0.0.1', 7687)) (reason [WinError 10061] Hedef makine etkin olarak reddettiğinden bağlantı kurulamadı) – in-memory mod.
2026-02-19 19:52:58.389 | INFO     | src.memory.neo4j_graph:_init_fallback:368 â€“ [Neo4j] Fallback: networkx in-memory graph aktif.
2026-02-19 19:52:58.390 | SUCCESS  | __main__:_boot:580 â€“ Layer 6 hazÄ±r âœ“ (4.06s)
2026-02-19 19:52:58.391 | INFO     | __main__:_boot:584 â€“ Layer 4 â€“ Risk & Execution baÅŸlatÄ±lÄ±yorâ€¦
2026-02-19 19:52:58.391 | DEBUG    | src.core.constrained_risk_solver:__init__:26 â€“ ConstrainedRiskSolver başlatıldı.
2026-02-19 19:52:58.392 | DEBUG    | src.core.systemic_risk_covar:__init__:18 â€“ SystemicRiskCoVaR başlatıldı.
2026-02-19 19:52:58.392 | DEBUG    | src.core.vector_backtester:__init__:23 â€“ VectorBacktester başlatıldı.
2026-02-19 19:52:58.392 | DEBUG    | src.core.black_litterman_optimizer:__init__:17 â€“ BlackLittermanOptimizer başlatıldı.
2026-02-19 19:52:58.393 | DEBUG    | src.core.pnl_stabilizer:__init__:40 â€“ PnLStabilizer başlatıldı.
2026-02-19 19:52:58.394 | DEBUG    | src.core.model_quantizer:__init__:20 â€“ ModelQuantizer başlatıldı.
2026-02-19 19:52:58.394 | DEBUG    | src.core.jax_accelerator:__init__:27 â€“ JAXAccelerator başlatıldı.
2026-02-19 19:52:58.394 | DEBUG    | src.core.jit_accelerator:__init__:383 â€“ [JIT] Accelerator başlatıldı (numba=OK, arrow=OK)
2026-02-19 19:52:58.610 | INFO     | src.core.jit_accelerator:warmup:402 â€“ [JIT] Warmup tamamlandı (216ms)
2026-02-19 19:52:58.612 | DEBUG    | src.core.grpc_communicator:__init__:314 â€“ [Comm] Communicator başlatıldı (grpc=devre dışı)
2026-02-19 19:53:03.694 | WARNING  | src.utils.super_logger:_loguru_showwarning:320 â€“ FutureWarning: Tip: In future versions of Ray, Ray will no longer override accelerator visible devices env var if num_gpus=0 or num_gpus=None (default). To enable this behavior and turn off this error message, set RAY_ACCEL_ENV_VAR_OVERRIDE_ON_ZERO=0 (C:\Users\immor\OneDrive\Belgeler\Projelerim\bahis\.venv\Lib\site-packages\ray\_private\worker.py:2046)
2026-02-19 19:53:03.695 | INFO     | src.core.distributed_core:start:263 â€“ [Dist] Ray başlatıldı: CPU=12.0, GPU=0, Memory=3.5GB
2026-02-19 19:53:03.696 | DEBUG    | src.core.mimic_engine:__init__:276 â€“ [Mimic] Persona: Heyecanlı Bahisçi (circadian=1.05x)
2026-02-19 19:53:03.696 | DEBUG    | src.core.quantum_annealer:__init__:269 â€“ [Annealer] Başlatıldı: bankroll=10000.0, max_bets=10, max_risk=0.15
2026-02-19 19:53:03.698 | DEBUG    | src.utils.human_feedback_loop:__init__:314 â€“ [RLHF] HumanFeedbackLoop başlatıldı.
2026-02-19 19:53:03.698 | DEBUG    | src.core.auto_healer:__init__:456 â€“ [Healer] SelfHealingEngine başlatıldı (backend=auto)
2026-02-19 19:53:03.701 | DEBUG    | src.core.telemetry_tracer:__init__:278 â€“ [Telemetry] OpenTelemetry başlatıldı: quant-betting-bot
2026-02-19 19:53:04.133 | DEBUG    | src.core.blind_strategy:__init__:166 â€“ [Blind] TenSEAL CKKS başlatıldı.
2026-02-19 19:53:04.134 | DEBUG    | src.utils.war_room:__init__:228 â€“ [WarRoom] Debate sistemi başlatıldı (backend=auto)
2026-02-19 19:53:04.135 | DEBUG    | src.core.data_validator:__init__:182 â€“ DataValidator başlatıldı.
2026-02-19 19:53:04.135 | DEBUG    | src.core.portfolio_optimizer:__init__:83 â€“ PortfolioOptimizer başlatıldı: bankroll=₺10,000, max_risk=15%
2026-02-19 19:53:04.146 | DEBUG    | src.core.job_scheduler:__init__:62 â€“ JobScheduler başlatıldı (APScheduler=✓).
2026-02-19 19:53:04.146 | DEBUG    | src.core.genetic_optimizer:__init__:117 â€“ GeneticOptimizer: 17 gen, pop=100, mut=0.15
2026-02-19 19:53:04.147 | DEBUG    | src.core.hedge_calculator:__init__:73 â€“ HedgeCalculator başlatıldı.
2026-02-19 19:53:04.147 | DEBUG    | src.core.fair_value_engine:__init__:95 â€“ FairValueEngine: min_edge=4%, kelly=25%
2026-02-19 19:53:04.147 | DEBUG    | src.core.stream_processor:__init__:185 â€“ [Stream] Processor başlatıldı: queue=10000, workers=4
